sample,label,mode,post_max_sweeps,noise_factor,noise_scale,draw,seconds,checks,sweeps,equilibrated,mean_abs_delta,threshold,energy,energy_delta,pred,correct,reward,distance_from_base,distance_from_previous,signature
2,1,chain,25.0,0.5,0.01581139,13,0.001025,25,25.0,false,0.026619613,0.0018603444,-4.9261827,-1.0657954,4,false,-2.9303424,0.15,0.0,1db493b8d112b0d9
2,1,chain,25.0,0.5,0.01581139,14,0.000988,25,25.0,false,0.014380991,0.002827108,-4.968401,-1.1080136,4,false,-2.9286613,0.15,0.0,1db493b8d112b0d9
2,1,chain,25.0,0.5,0.01581139,15,0.000976,25,25.0,false,0.021129012,0.0023789646,-4.972476,-1.1120887,4,false,-2.96181,0.1625,0.0125,4ed663cb9cfd4631
2,1,chain,25.0,0.5,0.01581139,16,0.001015,25,25.0,false,0.01151818,0.003164506,-4.985102,-1.1247149,4,false,-2.9413764,0.15625,0.00625,60e6590e0537b1ac
2,1,chain,25.0,0.5,0.01581139,17,0.000989,25,25.0,false,0.013131082,0.0023817539,-4.99522,-1.1348329,4,false,-2.9248192,0.15625,0.0,60e6590e0537b1ac
2,1,chain,25.0,0.5,0.01581139,18,0.000981,25,25.0,false,0.018763065,0.0059846044,-4.983676,-1.1232886,4,false,-2.9259055,0.15625,0.0,60e6590e0537b1ac
2,1,chain,25.0,0.5,0.01581139,19,0.001022,25,25.0,false,0.030451834,0.0024314641,-4.9714947,-1.1111073,4,false,-2.8997538,0.15625,0.0,60e6590e0537b1ac
2,1,chain,25.0,0.5,0.01581139,20,0.000971,25,25.0,false,0.013900042,0.002273333,-4.971198,-1.1108108,4,false,-2.8960772,0.15625,0.0,60e6590e0537b1ac
2,1,chain,25.0,1.0,0.03162278,1,0.000982,25,25.0,false,0.009361982,0.004198778,-5.0054603,-1.1450729,4,false,-2.92829,0.15625,0.15625,60e6590e0537b1ac
2,1,chain,25.0,1.0,0.03162278,2,0.000973,25,25.0,false,0.022047937,0.0025907278,-4.9746137,-1.1142263,4,false,-2.8925562,0.1625,0.00625,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,3,0.000972,25,25.0,false,0.017784536,0.003654468,-4.987272,-1.1268845,4,false,-2.9204998,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,4,0.000988,25,25.0,false,0.023393035,0.003446007,-4.9992404,-1.1388531,4,false,-2.9090633,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,5,0.000993,25,25.0,false,0.010612071,0.0036894798,-4.995872,-1.1354847,4,false,-2.9325168,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,6,0.000983,25,25.0,false,0.013811767,0.004024339,-5.0117984,-1.151411,4,false,-2.935082,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,7,0.001216,25,25.0,false,0.021399856,0.0027561428,-4.9979706,-1.1375833,4,false,-2.9216416,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,8,0.001058,25,25.0,false,0.014844298,0.0036355257,-5.002981,-1.1425939,4,false,-2.8898969,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,9,0.000979,25,25.0,false,0.013131201,0.004615164,-5.0079474,-1.1475601,4,false,-2.9277694,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,10,0.000981,25,25.0,false,0.019557655,0.0035182238,-5.024829,-1.1644416,4,false,-2.925271,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,11,0.000968,25,25.0,false,0.018365622,0.002769518,-4.9900603,-1.129673,4,false,-2.9120638,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,12,0.000971,25,25.0,false,0.019683003,0.001619649,-4.989089,-1.1287017,4,false,-2.915399,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,13,0.001016,25,25.0,false,0.012930334,0.0025691153,-5.0340433,-1.173656,4,false,-2.9258785,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,14,0.001145,25,25.0,false,0.016771078,0.0015652896,-5.016918,-1.1565309,4,false,-2.918552,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,15,0.000988,25,25.0,false,0.01479876,0.002872002,-5.005229,-1.1448417,4,false,-2.9220004,0.1625,0.0,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,16,0.001017,25,25.0,false,0.01846373,0.0036826134,-4.9987144,-1.1383271,4,false,-2.917703,0.15625,0.00625,5f24eb1816dafe74
2,1,chain,25.0,1.0,0.03162278,17,0.001008,25,25.0,false,0.02062136,0.0046427967,-5.002892,-1.1425047,4,false,-2.9109907,0.1625,0.00625,a4d6b953304a457d
2,1,chain,25.0,1.0,0.03162278,18,0.000976,25,25.0,false,0.012988508,0.003137672,-4.9867635,-1.1263762,4,false,-2.931043,0.15,0.0125,61e00aadfa574dd5
2,1,chain,25.0,1.0,0.03162278,19,0.000971,25,25.0,false,0.013397813,0.0038742186,-5.0068803,-1.146493,4,false,-2.9368253,0.14375,0.00625,c054b80d5054d660
2,1,chain,25.0,1.0,0.03162278,20,0.000972,25,25.0,false,0.010734439,0.0019884228,-5.025896,-1.1655087,4,false,-2.950509,0.15,0.00625,801928fdfdde2e19
2,1,chain,25.0,2.0,0.06324556,1,0.00111,25,25.0,false,0.01734227,0.003150785,-4.992319,-1.1319318,4,false,-2.9077873,0.15625,0.15625,40a781d6ae9cbdcc
2,1,chain,25.0,2.0,0.06324556,2,0.000968,25,25.0,false,0.009737015,0.0063128592,-4.9918814,-1.131494,4,false,-2.9234433,0.15625,0.0,40a781d6ae9cbdcc
2,1,chain,25.0,2.0,0.06324556,3,0.000996,25,25.0,false,0.01777345,0.0026246787,-5.0333896,-1.1730022,4,false,-2.9384813,0.15625,0.0,40a781d6ae9cbdcc
2,1,chain,25.0,2.0,0.06324556,4,0.000979,25,25.0,false,0.018006444,0.003936887,-5.0167246,-1.1563373,4,false,-2.950637,0.15625,0.0,40a781d6ae9cbdcc
2,1,chain,25.0,2.0,0.06324556,5,0.000965,25,25.0,false,0.02516663,0.0024140358,-4.9853287,-1.1249413,4,false,-2.9376378,0.15625,0.0,40a781d6ae9cbdcc
2,1,chain,25.0,2.0,0.06324556,6,0.000972,25,25.0,false,0.019062042,0.0044230702,-5.014429,-1.1540418,4,false,-2.9716299,0.1625,0.00625,c354229498888625
2,1,chain,25.0,2.0,0.06324556,7,0.000974,25,25.0,false,0.0116532445,0.0040447237,-4.9960217,-1.1356344,4,false,-2.952459,0.1625,0.0,c354229498888625
2,1,chain,25.0,2.0,0.06324556,8,0.000963,25,25.0,false,0.014379263,0.0048261764,-5.012992,-1.1526046,4,false,-2.9410512,0.16875,0.00625,ec689a4509ac71b8
2,1,chain,25.0,2.0,0.06324556,9,0.000978,25,25.0,false,0.020958126,0.0025401355,-5.004627,-1.1442399,4,false,-2.9305594,0.16875,0.0,ec689a4509ac71b8
2,1,chain,25.0,2.0,0.06324556,10,0.000976,25,25.0,false,0.007979453,0.0032141686,-5.019091,-1.1587038,4,false,-2.9549227,0.1625,0.00625,35cc287640ffb27d
2,1,chain,25.0,2.0,0.06324556,11,0.000966,25,25.0,false,0.015721798,0.0058709863,-5.0494666,-1.1890793,4,false,-2.948336,0.16875,0.00625,ec689a4509ac71b8
2,1,chain,25.0,2.0,0.06324556,12,0.000972,25,25.0,false,0.011470616,0.004012549,-5.024708,-1.1643205,4,false,-2.9420276,0.1625,0.00625,35cc287640ffb27d
2,1,chain,25.0,2.0,0.06324556,13,0.001028,25,25.0,false,0.0190714,0.004323471,-5.0394945,-1.1791072,4,false,-2.9433837,0.1625,0.0,35cc287640ffb27d
2,1,chain,25.0,2.0,0.06324556,14,0.000968,25,25.0,false,0.010914266,0.0032848716,-5.025282,-1.1648946,4,false,-2.924045,0.1625,0.0,35cc287640ffb27d
2,1,chain,25.0,2.0,0.06324556,15,0.00098,25,25.0,false,0.011195421,0.0025669099,-5.031176,-1.1707888,4,false,-2.9484892,0.1625,0.0,35cc287640ffb27d
2,1,chain,25.0,2.0,0.06324556,16,0.00098,25,25.0,false,0.022939444,0.0026390792,-5.031785,-1.1713977,4,false,-2.963255,0.15625,0.00625,b31f87b85713ea24
2,1,chain,25.0,2.0,0.06324556,17,0.000978,25,25.0,false,0.01849246,0.003436053,-5.050518,-1.1901307,4,false,-2.9665866,0.15625,0.0,b31f87b85713ea24
2,1,chain,25.0,2.0,0.06324556,18,0.000969,25,25.0,false,0.011831582,0.0035473586,-5.023686,-1.1632986,4,false,-2.9342923,0.15625,0.0,b31f87b85713ea24
2,1,chain,25.0,2.0,0.06324556,19,0.000977,25,25.0,false,0.018330753,0.0030590058,-5.0428405,-1.1824532,4,false,-2.9463058,0.15625,0.0125,4ddcb22ba7ddaa08
2,1,chain,25.0,2.0,0.06324556,20,0.001019,25,25.0,false,0.01350379,0.0034641623,-5.0536547,-1.1932673,4,false,-2.9483602,0.15625,0.0,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,1,0.001072,25,25.0,false,0.0086532235,0.005408597,-5.069052,-1.2086649,4,false,-2.9600544,0.15625,0.15625,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,2,0.000966,25,25.0,false,0.017151177,0.0069090608,-5.041861,-1.1814737,4,false,-2.9364696,0.15625,0.0,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,3,0.000975,25,25.0,false,0.02084446,0.00606606,-5.0371113,-1.176724,4,false,-2.9582872,0.15625,0.0,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,4,0.000972,25,25.0,false,0.019009888,0.005136538,-5.0402675,-1.1798801,4,false,-2.9417474,0.15625,0.0,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,5,0.000976,25,25.0,false,0.024058998,0.009163201,-5.0357275,-1.1753402,4,false,-2.9493523,0.15625,0.0,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,6,0.000971,25,25.0,false,0.0086455345,0.00611167,-5.0005436,-1.1401563,4,false,-2.9529796,0.15625,0.0125,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,7,0.000994,25,25.0,false,0.01679051,0.0054974677,-5.0018477,-1.1414604,4,false,-2.946093,0.15,0.00625,a2fe2a7e9ed42a95
2,1,chain,25.0,4.0,0.12649111,8,0.000976,25,25.0,false,0.017421842,0.006924081,-5.0336595,-1.1732721,4,false,-2.9615903,0.15625,0.00625,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,9,0.000963,25,25.0,false,0.0137197375,0.009469616,-5.0267634,-1.1663761,4,false,-2.946171,0.15625,0.0,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,10,0.00102,25,25.0,false,0.009303033,0.007287395,-5.0616937,-1.2013063,4,false,-2.9342332,0.15625,0.0,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,11,0.001011,25,25.0,false,0.015656233,0.0065265656,-5.024475,-1.1640878,4,false,-2.9452062,0.15,0.00625,a2fe2a7e9ed42a95
2,1,chain,25.0,4.0,0.12649111,12,0.000973,25,25.0,false,0.01714176,0.008068586,-5.0213065,-1.1609192,4,false,-2.9514303,0.15,0.0,a2fe2a7e9ed42a95
2,1,chain,25.0,4.0,0.12649111,13,0.000976,25,25.0,false,0.017718613,0.0040272833,-5.0180783,-1.157691,4,false,-2.9267132,0.15625,0.00625,4ddcb22ba7ddaa08
2,1,chain,25.0,4.0,0.12649111,14,0.000966,25,25.0,false,0.016201556,0.006902492,-5.0363307,-1.1759434,4,false,-2.9352589,0.15625,0.0125,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,15,0.000975,25,25.0,false,0.01445806,0.00608834,-5.017956,-1.1575685,4,false,-2.9393423,0.15625,0.0,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,16,0.00098,25,25.0,false,0.011446655,0.009006965,-5.0504065,-1.1900191,4,false,-2.9368944,0.15,0.00625,a2fe2a7e9ed42a95
2,1,chain,25.0,4.0,0.12649111,17,0.000972,25,25.0,false,0.010386527,0.0073689343,-5.0474586,-1.1870713,4,false,-2.94856,0.15625,0.00625,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,18,0.000968,25,25.0,false,0.018955588,0.008346165,-5.049135,-1.1887479,4,false,-2.940195,0.15625,0.0,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,19,0.000979,25,25.0,false,0.016441643,0.006583071,-5.0090055,-1.1486182,4,false,-2.9179919,0.15625,0.0,81c5a1a753199a8c
2,1,chain,25.0,4.0,0.12649111,20,0.000973,25,25.0,false,0.016562521,0.0063957334,-5.045912,-1.1855245,4,false,-2.9324105,0.15625,0.0,81c5a1a753199a8c
2,1,chain,50.0,0.5,0.01581139,1,0.002014,50,50.0,false,0.010958493,0.0016346694,-5.0070176,-1.1466303,4,false,-2.9146078,0.1625,0.1625,a81b321e7b005d27
2,1,chain,50.0,0.5,0.01581139,2,0.001956,50,50.0,false,0.020707011,0.0033497454,-5.027822,-1.1674347,4,false,-2.9096646,0.1625,0.0,a81b321e7b005d27
2,1,chain,50.0,0.5,0.01581139,3,0.001932,50,50.0,false,0.016870439,0.0024648071,-5.042615,-1.1822276,4,false,-2.9086676,0.1625,0.0,a81b321e7b005d27
2,1,chain,50.0,0.5,0.01581139,4,0.002037,50,50.0,false,0.019134104,0.0037806034,-5.063069,-1.2026815,4,false,-2.9051204,0.16875,0.00625,bda20bfb1debbba6
2,1,chain,50.0,0.5,0.01581139,5,0.0023,50,50.0,false,0.022649407,0.0027731897,-5.094917,-1.2345295,4,false,-2.882924,0.16875,0.0,bda20bfb1debbba6
2,1,chain,50.0,0.5,0.01581139,6,0.002121,50,50.0,false,0.009086072,0.0041733505,-5.075978,-1.2155905,4,false,-2.912942,0.16875,0.0125,3240d983716f8682
2,1,chain,50.0,0.5,0.01581139,7,0.002114,50,50.0,false,0.016405344,0.0035809993,-5.082483,-1.2220955,4,false,-2.8980823,0.18125,0.0125,a4c6b9b6afa001c6
2,1,chain,50.0,0.5,0.01581139,8,0.001955,50,50.0,false,0.011156917,0.003378868,-5.0918245,-1.2314372,4,false,-2.9068422,0.175,0.00625,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,9,0.001963,50,50.0,false,0.011262059,0.0025418045,-5.0788045,-1.2184172,4,false,-2.898469,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,10,0.001938,50,50.0,false,0.009943187,0.0036458492,-5.108741,-1.2483535,4,false,-2.9072373,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,11,0.001953,50,50.0,false,0.015872538,0.0031609535,-5.083619,-1.2232318,4,false,-2.891762,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,12,0.002018,50,50.0,false,0.015108824,0.0016093731,-5.0801,-1.2197127,4,false,-2.8951552,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,13,0.001947,50,50.0,false,0.014812887,0.0039629578,-5.0841775,-1.2237902,4,false,-2.8814437,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,14,0.001994,50,50.0,false,0.010700107,0.0043674707,-5.085231,-1.2248435,4,false,-2.883695,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,15,0.00194,50,50.0,false,0.015384793,0.004519844,-5.106867,-1.2464795,4,false,-2.8976545,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,16,0.001943,50,50.0,false,0.019688964,0.0022913814,-5.115429,-1.2550416,4,false,-2.899339,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,17,0.001943,50,50.0,false,0.020998001,0.0037878992,-5.0921392,-1.2317519,4,false,-2.8897371,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,18,0.002026,50,50.0,false,0.017524421,0.0033785105,-5.1064744,-1.2460871,4,false,-2.889268,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,19,0.001943,50,50.0,false,0.014905572,0.0034388544,-5.108472,-1.2480845,4,false,-2.8891485,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,0.5,0.01581139,20,0.00194,50,50.0,false,0.017430365,0.0027136565,-5.0876775,-1.2272902,4,false,-2.903255,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,1,0.002108,50,50.0,false,0.011325419,0.0048486115,-5.105111,-1.2447238,4,false,-2.9102051,0.175,0.175,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,2,0.001951,50,50.0,false,0.01620853,0.0022683025,-5.096481,-1.2360935,4,false,-2.8906558,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,3,0.001942,50,50.0,false,0.016201377,0.0028766752,-5.0696464,-1.209259,4,false,-2.91293,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,4,0.001987,50,50.0,false,0.014441907,0.0027171136,-5.0811753,-1.220788,4,false,-2.9100926,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,5,0.001944,50,50.0,false,0.018492818,0.0046173334,-5.1089144,-1.248527,4,false,-2.9116979,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,6,0.001938,50,50.0,false,0.013431847,0.003147328,-5.06357,-1.2031827,4,false,-2.881251,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,7,0.001945,50,50.0,false,0.019066691,0.0023138642,-5.1014867,-1.2410994,4,false,-2.8913014,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,8,0.001938,50,50.0,false,0.006758988,0.0034343482,-5.1114397,-1.2510524,4,false,-2.8937907,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,9,0.001939,50,50.0,false,0.0065441728,0.0025357485,-5.089297,-1.2289095,4,false,-2.8884213,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,10,0.001936,50,50.0,false,0.008355141,0.003121543,-5.087061,-1.2266736,4,false,-2.901328,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,11,0.001949,50,50.0,false,0.011380613,0.0043109893,-5.1124563,-1.252069,4,false,-2.90454,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,12,0.001936,50,50.0,false,0.018627048,0.0033910752,-5.098175,-1.2377877,4,false,-2.899378,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,13,0.001958,50,50.0,false,0.02257377,0.0027609826,-5.0973706,-1.2369833,4,false,-2.897552,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,14,0.001944,50,50.0,false,0.018707395,0.0038607956,-5.0772223,-1.216835,4,false,-2.8686862,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,15,0.00194,50,50.0,false,0.017120063,0.0033471347,-5.079972,-1.2195845,4,false,-2.9089553,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,16,0.001943,50,50.0,false,0.017019272,0.0056150793,-5.114143,-1.2537556,4,false,-2.9033194,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,17,0.001936,50,50.0,false,0.013744473,0.0023697137,-5.1147575,-1.2543702,4,false,-2.9026058,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,18,0.001938,50,50.0,false,0.012676418,0.0026315332,-5.086242,-1.2258549,4,false,-2.9401302,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,19,0.001937,50,50.0,false,0.014619112,0.0037913085,-5.1203046,-1.2599173,4,false,-2.906567,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,1.0,0.03162278,20,0.001936,50,50.0,false,0.019272804,0.0030020953,-5.086711,-1.2263236,4,false,-2.8756618,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,1,0.002167,50,50.0,false,0.013823569,0.0060837627,-5.0864534,-1.2260661,4,false,-2.8882284,0.175,0.175,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,2,0.001943,50,50.0,false,0.015919626,0.0037252188,-5.0868616,-1.2264743,4,false,-2.8994555,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,3,0.001941,50,50.0,false,0.015815556,0.0033060312,-5.1025896,-1.2422023,4,false,-2.8977783,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,4,0.001949,50,50.0,false,0.020044327,0.0045720222,-5.098913,-1.2385259,4,false,-2.880405,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,5,0.001946,50,50.0,false,0.014544725,0.00392344,-5.1012287,-1.2408414,4,false,-2.9004965,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,6,0.001959,50,50.0,false,0.014527619,0.0048114657,-5.102902,-1.2425146,4,false,-2.9093776,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,7,0.00195,50,50.0,false,0.013718963,0.005128348,-5.0830593,-1.222672,4,false,-2.8935184,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,8,0.001948,50,50.0,false,0.016791105,0.0030319572,-5.112771,-1.2523837,4,false,-2.8881269,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,9,0.001947,50,50.0,false,0.016125262,0.0049043777,-5.0848475,-1.2244601,4,false,-2.8910198,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,10,0.001953,50,50.0,false,0.020462692,0.0030514838,-5.1026826,-1.2422953,4,false,-2.8980987,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,11,0.001982,50,50.0,false,0.01622957,0.003421414,-5.091632,-1.2312446,4,false,-2.8960922,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,12,0.001953,50,50.0,false,0.022731125,0.0024436116,-5.075393,-1.2150059,4,false,-2.8815563,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,13,0.001946,50,50.0,false,0.01032573,0.005666518,-5.078088,-1.2177005,4,false,-2.913371,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,14,0.002431,50,50.0,false,0.019303322,0.004338396,-5.0625157,-1.2021284,4,false,-2.90592,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,15,0.002433,50,50.0,false,0.0061166286,0.003993261,-5.0838203,-1.223433,4,false,-2.882555,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,16,0.002984,50,50.0,false,0.012158215,0.0055481913,-5.053093,-1.1927056,4,false,-2.8930993,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,17,0.00191,40,40.0,true,0.0043082833,0.005087483,-5.0957575,-1.2353702,4,false,-2.9024425,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,18,0.002309,50,50.0,false,0.011056602,0.0038567304,-5.119494,-1.2591066,4,false,-2.8917146,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,19,0.002309,50,50.0,false,0.014763176,0.0035242438,-5.0975394,-1.2371521,4,false,-2.9080741,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,2.0,0.06324556,20,0.002369,50,50.0,false,0.021264732,0.0037578463,-5.109289,-1.2489018,4,false,-2.8928082,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,1,0.00204,50,50.0,false,0.019960344,0.005966568,-5.1020584,-1.2416711,4,false,-2.9105382,0.175,0.175,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,2,0.001813,43,43.0,true,0.00735116,0.008925903,-5.084635,-1.2242475,4,false,-2.9119456,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,3,0.0015,36,36.0,true,0.0054656863,0.00632571,-5.0873203,-1.226933,4,false,-2.8988962,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,4,0.002449,50,50.0,false,0.015056431,0.006274593,-5.0938373,-1.2334499,4,false,-2.9033473,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,5,0.001944,50,50.0,false,0.013511181,0.0068652155,-5.1033487,-1.2429614,4,false,-2.9017515,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,6,0.001941,50,50.0,false,0.03099215,0.00705899,-5.1068826,-1.2464952,4,false,-2.9005156,0.18125,0.00625,c79de0e5badcaf56
2,1,chain,50.0,4.0,0.12649111,7,0.001961,50,50.0,false,0.017459571,0.009170425,-5.110781,-1.2503939,4,false,-2.89047,0.175,0.00625,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,8,0.00235,50,50.0,false,0.012431443,0.0073574544,-5.0812325,-1.2208452,4,false,-2.9035757,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,9,0.002442,50,50.0,false,0.013215423,0.0057213665,-5.0930376,-1.2326503,4,false,-2.8966517,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,10,0.002162,50,50.0,false,0.012232006,0.0059300065,-5.125479,-1.2650919,4,false,-2.9007785,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,11,0.002027,50,50.0,false,0.014434218,0.005301166,-5.0898705,-1.2294831,4,false,-2.888844,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,12,0.002075,50,50.0,false,0.011649072,0.0061677694,-5.0948796,-1.2344923,4,false,-2.8758068,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,13,0.002006,50,50.0,false,0.017603219,0.0069381595,-5.103975,-1.2435875,4,false,-2.8907995,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,14,0.000922,23,23.0,true,0.007024646,0.007270861,-5.083296,-1.2229085,4,false,-2.8914158,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,15,0.001117,23,23.0,true,0.006079912,0.0070412396,-5.0824475,-1.2220602,4,false,-2.8849416,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,16,0.002382,50,50.0,false,0.015680134,0.006660748,-5.077025,-1.2166376,4,false,-2.890182,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,17,0.00267,50,50.0,false,0.02166605,0.006249511,-5.1042,-1.2438126,4,false,-2.8971689,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,18,0.00279,50,50.0,false,0.0110324025,0.0075727105,-5.092956,-1.2325687,4,false,-2.9180777,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,19,0.001522,32,32.0,true,0.003660977,0.0040251375,-5.082574,-1.2221866,4,false,-2.8945272,0.175,0.0,fc3f59b3d751435f
2,1,chain,50.0,4.0,0.12649111,20,0.002767,50,50.0,false,0.013984621,0.0081527475,-5.0905824,-1.230195,4,false,-2.888086,0.175,0.0,fc3f59b3d751435f
