column,graph_kind,mean_abs_response,mean_response,nn,repeat,source_case,sweep,target_case
4,learned,0.24290134427744026,-0.21265289898321388,1,1,1,14,4
5,learned,0.20221202018226866,0.0331785267586604,1,1,1,14,4
6,learned,0.28657066041259605,-0.23401085382193898,1,1,1,14,4
7,learned,0.290283940377594,0.20836831403506065,1,1,1,14,4
8,learned,0.3370981521876033,-0.18464134894738346,1,1,1,14,4
1,learned,0.6924976765757589,-0.6228905692989452,1,1,1,15,4
2,learned,0.22134004714321645,-0.07551311318379153,1,1,1,15,4
3,learned,0.186043686518644,0.02215056831607211,1,1,1,15,4
4,learned,0.25640959662256513,-0.21156590248991036,1,1,1,15,4
5,learned,0.23908101130263482,0.04247724466345888,1,1,1,15,4
6,learned,0.3315065876147017,-0.240419366268556,1,1,1,15,4
7,learned,0.27331922136852743,0.19345080334290046,1,1,1,15,4
8,learned,0.33767549926280405,-0.17383424078963364,1,1,1,15,4
1,learned,0.6763287855044432,-0.5945888926722193,1,1,1,16,4
2,learned,0.2507633416092207,-0.0812303310813264,1,1,1,16,4
3,learned,0.21011937518374502,0.010099750608296501,1,1,1,16,4
4,learned,0.24951515486162276,-0.20818970384610214,1,1,1,16,4
5,learned,0.21986553069299097,0.04356003332274402,1,1,1,16,4
6,learned,0.2883414832029117,-0.19831287417014376,1,1,1,16,4
7,learned,0.2599822005005791,0.17713876771030462,1,1,1,16,4
8,learned,0.33741505243012543,-0.1560100136014561,1,1,1,16,4
1,learned,0.6207541492461761,-0.57450155979974,1,1,1,17,4
2,learned,0.2787372448704321,-0.10128707933221273,1,1,1,17,4
3,learned,0.20171955722779827,0.024393580376374582,1,1,1,17,4
4,learned,0.26012333487957884,-0.23076294338036135,1,1,1,17,4
5,learned,0.24149322758724054,0.08784733765431912,1,1,1,17,4
6,learned,0.27809557856368666,-0.16719917533221196,1,1,1,17,4
7,learned,0.2564994219813944,0.14761936869318282,1,1,1,17,4
8,learned,0.3104266283383662,-0.1281549225781869,1,1,1,17,4
1,learned,0.6272171962776106,-0.578771246832382,1,1,1,18,4
2,learned,0.35626670835883,-0.08347090290663557,1,1,1,18,4
3,learned,0.1625086002433901,0.024777968820286364,1,1,1,18,4
4,learned,0.25335300973491237,-0.18696599279438267,1,1,1,18,4
5,learned,0.2873467601704192,0.08616324635126521,1,1,1,18,4
6,learned,0.26389764557019785,-0.1288171975053915,1,1,1,18,4
7,learned,0.3015525081719259,0.18693569949356742,1,1,1,18,4
8,learned,0.326339288232289,-0.08041010862168718,1,1,1,18,4
1,learned,0.6745349727058636,-0.6179527970236651,1,1,1,19,4
2,learned,0.299576903359844,-0.12090175929582288,1,1,1,19,4
3,learned,0.11730954481404728,-0.04724629963969294,1,1,1,19,4
4,learned,0.2762698638356263,-0.18134929635786062,1,1,1,19,4
5,learned,0.26798960663541355,0.0824359012274657,1,1,1,19,4
6,learned,0.2209464711824069,-0.17356821884512524,1,1,1,19,4
7,learned,0.29372179386262426,0.16597854078542496,1,1,1,19,4
8,learned,0.3454585255145585,-0.1198816202474096,1,1,1,19,4
1,learned,0.71974610384736,-0.6578171490849047,1,1,1,20,4
2,learned,0.2875193911759314,-0.15996134530401435,1,1,1,20,4
3,learned,0.13401653687671172,0.004038689486314015,1,1,1,20,4
4,learned,0.3412050862273212,-0.24213748323601492,1,1,1,20,4
5,learned,0.27426832723408534,0.08507856707645949,1,1,1,20,4
6,learned,0.2481255886791024,-0.18878588584536848,1,1,1,20,4
7,learned,0.24207164914766657,0.14830711795100357,1,1,1,20,4
8,learned,0.3136697548312614,-0.10467308671723168,1,1,1,20,4
1,learned,0.7262241771263345,-0.6658979302361214,1,1,1,21,4
2,learned,0.3031049871147802,-0.15804182650175413,1,1,1,21,4
3,learned,0.09953066145736836,0.0018523829808035353,1,1,1,21,4
4,learned,0.29759861375725605,-0.18420969494513698,1,1,1,21,4
5,learned,0.2603955217950811,0.042924700928139395,1,1,1,21,4
6,learned,0.24158226548706535,-0.09380128930097427,1,1,1,21,4
7,learned,0.27896520951267206,0.17576807813389522,1,1,1,21,4
8,learned,0.33324025857269773,-0.1368213703280714,1,1,1,21,4
1,learned,0.7097546137094881,-0.622586280012404,1,1,1,22,4
2,learned,0.31456362334292676,-0.15555377314933644,1,1,1,22,4
3,learned,0.10623273763670518,-0.015548341587082848,1,1,1,22,4
4,learned,0.2727759580677461,-0.14130680096223736,1,1,1,22,4
5,learned,0.23508716619864153,0.06791247640882431,1,1,1,22,4
6,learned,0.31463113601371423,-0.1562513797475264,1,1,1,22,4
7,learned,0.2684302513264193,0.17100768024315266,1,1,1,22,4
8,learned,0.32305375323842195,-0.10302808240208756,1,1,1,22,4
1,learned,0.704068820856311,-0.6173003744206211,1,1,1,23,4
2,learned,0.28109287703963054,-0.11729740344689199,1,1,1,23,4
3,learned,0.1342528542522402,0.009966508412279695,1,1,1,23,4
4,learned,0.32121262499326714,-0.15615280220902308,1,1,1,23,4
5,learned,0.2157351905225859,0.06950650583827758,1,1,1,23,4
6,learned,0.2723926869949321,-0.15812657306265931,1,1,1,23,4
7,learned,0.25316770172194386,0.14031832367614383,1,1,1,23,4
8,learned,0.259710406847963,-0.11789508476034428,1,1,1,23,4
1,learned,0.7707227623486185,-0.7239066416209016,1,1,1,24,4
2,learned,0.2311033417545442,-0.0885927906551295,1,1,1,24,4
3,learned,0.08605138135073186,0.020036503646584616,1,1,1,24,4
4,learned,0.29594581553001237,-0.15269872964985606,1,1,1,24,4
5,learned,0.24882326367914243,0.1405743866201356,1,1,1,24,4
6,learned,0.26698075654137426,-0.10789708818159176,1,1,1,24,4
7,learned,0.28241345278832364,0.16129202836725504,1,1,1,24,4
8,learned,0.3057879560394252,-0.094382682215353,1,1,1,24,4
1,learned,0.746244528866357,-0.713232647035433,1,1,1,25,4
2,learned,0.2560028775624815,-0.11421373948507269,1,1,1,25,4
3,learned,0.14232126812945123,0.0044155560334149385,1,1,1,25,4
4,learned,0.3337360481122895,-0.11637512565675402,1,1,1,25,4
5,learned,0.24628844312369083,0.16243717793700602,1,1,1,25,4
6,learned,0.26505238099023043,-0.1489280289852388,1,1,1,25,4
7,learned,0.3248494234706837,0.20941121598353948,1,1,1,25,4
8,learned,0.26511736940598185,-0.07290234872190844,1,1,1,25,4
1,learned,0.0,0.0,1,2,1,0,4
2,learned,0.0,0.0,1,2,1,0,4
3,learned,0.0,0.0,1,2,1,0,4
4,learned,0.0,0.0,1,2,1,0,4
5,learned,0.0,0.0,1,2,1,0,4
6,learned,0.0,0.0,1,2,1,0,4
7,learned,0.0,0.0,1,2,1,0,4
8,learned,0.0,0.0,1,2,1,0,4
1,learned,0.0582210412554071,0.01566651399796602,1,2,1,1,4
2,learned,0.07653885287709142,-0.0002181068294018762,1,2,1,1,4
3,learned,0.06731129763311663,-0.04733467243499788,1,2,1,1,4
4,learned,0.0672873877325118,-0.008993976330155959,1,2,1,1,4
5,learned,0.07448052193527238,0.033465746034153865,1,2,1,1,4
6,learned,0.0647072026087055,-0.012320026418974582,1,2,1,1,4
7,learned,0.0562810059365262,-0.016859978285662006,1,2,1,1,4
8,learned,0.07397903902301559,-0.0068590874257695444,1,2,1,1,4
1,learned,0.07946942723259456,0.00392982972898754,1,2,1,2,4
2,learned,0.14445197535336782,-0.01039188694395566,1,2,1,2,4
3,learned,0.0747130365261893,0.008271770451225482,1,2,1,2,4
4,learned,0.07502434539975646,0.02845597241044831,1,2,1,2,4
5,learned,0.0991869053837824,0.037802597427655724,1,2,1,2,4
6,learned,0.10509497834678397,0.005490489499998322,1,2,1,2,4
7,learned,0.06721374264647835,-0.029688377589495676,1,2,1,2,4
8,learned,0.12710808656016387,0.011499136168008392,1,2,1,2,4
1,learned,0.11914981428938916,-0.023500471354064845,1,2,1,3,4
2,learned,0.1864914957540397,-0.023270301195824294,1,2,1,3,4
3,learned,0.1307755950392008,-0.03908297702130317,1,2,1,3,4
4,learned,0.14230817692066422,0.057420669305450055,1,2,1,3,4
5,learned,0.15972699754278064,0.0952701316331139,1,2,1,3,4
6,learned,0.09441455494170188,0.06270836627197118,1,2,1,3,4
7,learned,0.058969565012478437,0.0034836959842461067,1,2,1,3,4
8,learned,0.11932860020028796,-0.047545694930205856,1,2,1,3,4
1,learned,0.15868148934047427,-0.0602284045963224,1,2,1,4,4
2,learned,0.19384504932543445,-0.020049740321938993,1,2,1,4,4
3,learned,0.1350578012196732,0.011293439112964668,1,2,1,4,4
4,learned,0.18144620440535733,0.08169654802709284,1,2,1,4,4
5,learned,0.2412179408760485,0.16980788960045948,1,2,1,4,4
6,learned,0.1164809680597357,0.07326957019104097,1,2,1,4,4
7,learned,0.08579809237556006,0.000863843039826652,1,2,1,4,4
8,learned,0.07990090759386241,-0.03552998279416224,1,2,1,4,4
1,learned,0.21438260651507576,0.03049049782720227,1,2,1,5,4
2,learned,0.17365501586223067,-0.021216499184919566,1,2,1,5,4
3,learned,0.13276033551417732,-0.030471296040336052,1,2,1,5,4
4,learned,0.16668952735590298,0.11580225444830476,1,2,1,5,4
5,learned,0.2611097966552647,0.18147277543539406,1,2,1,5,4
6,learned,0.1377434682440163,0.09978146024784652,1,2,1,5,4
7,learned,0.06300494415877361,-0.02591310337294281,1,2,1,5,4
8,learned,0.07460698829885853,-0.07460698829885853,1,2,1,5,4
1,learned,0.2692235591430304,-0.06710060845538116,1,2,1,6,4
2,learned,0.24744088540357678,-0.046990284732426425,1,2,1,6,4
3,learned,0.2007200377822782,-0.06878343073148142,1,2,1,6,4
4,learned,0.1977369728306054,0.12458205116189308,1,2,1,6,4
5,learned,0.29532049587377196,0.23116118058538887,1,2,1,6,4
6,learned,0.17872718960386896,0.1648377054398652,1,2,1,6,4
7,learned,0.11431103015534233,-0.021545674772880052,1,2,1,6,4
8,learned,0.07314399264853536,-0.03780830745885788,1,2,1,6,4
1,learned,0.20692944603690472,-0.07253435256628962,1,2,1,7,4
2,learned,0.24067057196265138,-0.08630816483240838,1,2,1,7,4
3,learned,0.20890488657917028,-0.024309457634925216,1,2,1,7,4
4,learned,0.19473747520453122,0.10471432125871917,1,2,1,7,4
5,learned,0.3675520167697242,0.29206506794534176,1,2,1,7,4
6,learned,0.198589282020986,0.17433094339356672,1,2,1,7,4
7,learned,0.12179686617301938,-0.01972562206556977,1,2,1,7,4
8,learned,0.08003774570476573,-0.06580433014535252,1,2,1,7,4
1,learned,0.19753299350289544,-0.10512877567233682,1,2,1,8,4
2,learned,0.2586512781807626,-0.04703338816124989,1,2,1,8,4
3,learned,0.20896592319758944,0.04952164303456981,1,2,1,8,4
4,learned,0.2009331233986455,0.13924403934626195,1,2,1,8,4
5,learned,0.3411531698603546,0.2777427579605767,1,2,1,8,4
6,learned,0.21475542672000658,0.16000059404360056,1,2,1,8,4
7,learned,0.1205004655943843,-0.006984603318896283,1,2,1,8,4
8,learned,0.08552493613879311,-0.08499612325031661,1,2,1,8,4
1,learned,0.19661818670932546,-0.0817619521834606,1,2,1,9,4
2,learned,0.2825305952829417,-0.0175892305462882,1,2,1,9,4
3,learned,0.2044365662248202,0.020319492486347568,1,2,1,9,4
4,learned,0.18853144761191487,0.10804363988153172,1,2,1,9,4
5,learned,0.32999153637563394,0.2679132135380395,1,2,1,9,4
6,learned,0.24041718322233746,0.2262803421140524,1,2,1,9,4
7,learned,0.11198991410972571,-0.0162461857012988,1,2,1,9,4
8,learned,0.08791425103460805,-0.07600111193708252,1,2,1,9,4
1,learned,0.22452575477262499,-0.10184795567665168,1,2,1,10,4
2,learned,0.2545916570706651,-0.02957661243124758,1,2,1,10,4
3,learned,0.23629884362987652,0.011492388047802907,1,2,1,10,4
4,learned,0.2152504633567909,0.07528505798990201,1,2,1,10,4
5,learned,0.3266546882900311,0.23690956850273104,1,2,1,10,4
6,learned,0.23114618368210466,0.21921844853304115,1,2,1,10,4
7,learned,0.13960622148572482,-0.006678902848279281,1,2,1,10,4
8,learned,0.05873069496610463,-0.04798707442848969,1,2,1,10,4
1,learned,0.22782647346401078,-0.09706005829240753,1,2,1,11,4
2,learned,0.2796923509540331,0.02873271800928766,1,2,1,11,4
3,learned,0.25488784901473327,-0.03149411223848153,1,2,1,11,4
4,learned,0.21144153015090197,0.08196894365325902,1,2,1,11,4
5,learned,0.3704161590267163,0.293014210190871,1,2,1,11,4
6,learned,0.23923728029408914,0.1701532949520808,1,2,1,11,4
7,learned,0.15473491492363603,0.007737969563281516,1,2,1,11,4
8,learned,0.12083465524958398,-0.05680272928393548,1,2,1,11,4
1,learned,0.2610974623001905,-0.09239059169200445,1,2,1,12,4
2,learned,0.29946046176783936,0.02389697508687691,1,2,1,12,4
3,learned,0.24891072893968907,-0.039133058918856774,1,2,1,12,4
4,learned,0.2127336904251006,0.08354175116191155,1,2,1,12,4
5,learned,0.3971014870576528,0.2682765029235632,1,2,1,12,4
6,learned,0.22479094400037822,0.20637734195824167,1,2,1,12,4
7,learned,0.18526490408350466,0.06535212171257104,1,2,1,12,4
8,learned,0.09366830213459983,-0.08624272889518304,1,2,1,12,4
1,learned,0.2758189400384388,-0.11078611376241967,1,2,1,13,4
2,learned,0.34095155511436315,0.012927019878483367,1,2,1,13,4
3,learned,0.22089051719292754,-0.01917312219362416,1,2,1,13,4
4,learned,0.2355889550786451,0.0949176949761934,1,2,1,13,4
5,learned,0.36954865251004343,0.23103885054348303,1,2,1,13,4
6,learned,0.21372982094818593,0.19843328721737669,1,2,1,13,4
7,learned,0.19453685186752795,0.0016104169046198477,1,2,1,13,4
8,learned,0.1194625381552456,-0.10071595507021772,1,2,1,13,4
1,learned,0.30162786006977105,-0.13056428305598172,1,2,1,14,4
2,learned,0.33635551154999677,-0.004965730704278512,1,2,1,14,4
3,learned,0.2582900259895582,-0.11256698681766063,1,2,1,14,4
4,learned,0.2672179685705482,0.14368180440756856,1,2,1,14,4
5,learned,0.33198271057975165,0.2106599236912337,1,2,1,14,4
6,learned,0.21929585854555678,0.18564611186185387,1,2,1,14,4
7,learned,0.17956305415903034,0.016065328468634343,1,2,1,14,4
8,learned,0.059107301881156454,-0.04688377358675541,1,2,1,14,4
1,learned,0.3026246923399162,-0.1536952463772863,1,2,1,15,4
2,learned,0.2990666289954387,0.03447556775148214,1,2,1,15,4
3,learned,0.20619233779749874,-0.08101254056756527,1,2,1,15,4
4,learned,0.16528333155299474,0.08549245737609212,1,2,1,15,4
5,learned,0.3322741241095747,0.20651903941112798,1,2,1,15,4
6,learned,0.22335533184112577,0.16151656144602478,1,2,1,15,4
7,learned,0.22566447093135383,0.017383591091988226,1,2,1,15,4
8,learned,0.128294234490135,-0.09255251018292791,1,2,1,15,4
1,learned,0.3716755237980942,-0.1964217556669844,1,2,1,16,4
2,learned,0.3264920931292202,0.06313100290941724,1,2,1,16,4
3,learned,0.2276167883812507,-0.07416266034788137,1,2,1,16,4
4,learned,0.18067989459644682,0.09918673505666722,1,2,1,16,4
5,learned,0.3911209327736825,0.23080652639413302,1,2,1,16,4
6,learned,0.24256175451853595,0.15993157336671293,1,2,1,16,4
7,learned,0.17228736649783571,0.00032045993576137327,1,2,1,16,4
8,learned,0.12433500215943397,-0.05449112076919932,1,2,1,16,4
1,learned,0.42261952096553207,-0.2634266008890832,1,2,1,17,4
2,learned,0.3573922677291599,0.0666621134664461,1,2,1,17,4
3,learned,0.21725772571879332,-0.048187694634730924,1,2,1,17,4
4,learned,0.15238819330979392,0.0830119896890745,1,2,1,17,4
5,learned,0.3864354077953762,0.19982071847986826,1,2,1,17,4
6,learned,0.21462195100336673,0.18274843932353585,1,2,1,17,4
7,learned,0.19986021438261276,-0.055834244948913335,1,2,1,17,4
8,learned,0.06397566411079143,-0.048487751931486175,1,2,1,17,4
1,learned,0.4647896272321531,-0.3234463546628519,1,2,1,18,4
2,learned,0.35635387927625906,0.08655251166836056,1,2,1,18,4
3,learned,0.22513879746557297,-0.0974218719973574,1,2,1,18,4
4,learned,0.2030592527678095,0.11738620048104234,1,2,1,18,4
5,learned,0.40975525294081244,0.20838904930753135,1,2,1,18,4
6,learned,0.24607404321780876,0.1605545156906648,1,2,1,18,4
7,learned,0.1934929282281675,-0.060582075978460145,1,2,1,18,4
8,learned,0.0916046320876793,-0.09116470630217738,1,2,1,18,4
1,learned,0.46354778957049336,-0.301546567384545,1,2,1,19,4
2,learned,0.3692995127206072,0.07729319928265237,1,2,1,19,4
3,learned,0.2606430614277559,-0.12156163241897287,1,2,1,19,4
4,learned,0.2711716100946048,0.17451223103297442,1,2,1,19,4
5,learned,0.4392272465554394,0.22793621402382358,1,2,1,19,4
6,learned,0.21517853083060645,0.11846008603398858,1,2,1,19,4
7,learned,0.1604931083225396,-0.03574839291234595,1,2,1,19,4
8,learned,0.12341496943372238,-0.1046471736353411,1,2,1,19,4
1,learned,0.5214148866208427,-0.3057921695897472,1,2,1,20,4
2,learned,0.3396876866403642,0.07931174821853228,1,2,1,20,4
3,learned,0.22567760189241115,-0.11559602785259877,1,2,1,20,4
4,learned,0.2626583759526913,0.14892940859887432,1,2,1,20,4
5,learned,0.45912010113387786,0.23542358860152293,1,2,1,20,4
6,learned,0.25777663618365354,0.14571228721854002,1,2,1,20,4
7,learned,0.18080926052974083,-0.010366464597603958,1,2,1,20,4
8,learned,0.13443908137764976,-0.09000340639291526,1,2,1,20,4
1,learned,0.4731725472747858,-0.3264233725722537,1,2,1,21,4
2,learned,0.3034973033842565,0.10388308697979842,1,2,1,21,4
3,learned,0.2762368776706126,-0.16198287124314126,1,2,1,21,4
4,learned,0.2706507151661562,0.16668672871382847,1,2,1,21,4
5,learned,0.4699916629964443,0.23901168723355132,1,2,1,21,4
6,learned,0.24373285371422299,0.14000679338378608,1,2,1,21,4
7,learned,0.20667381465237644,-0.002055924253482541,1,2,1,21,4
8,learned,0.07747491016172153,-0.07496749230217031,1,2,1,21,4
1,learned,0.4542721580226912,-0.31130613521950684,1,2,1,22,4
2,learned,0.2985084102084401,0.1222315958051762,1,2,1,22,4
3,learned,0.2778943560427933,-0.12538561899843792,1,2,1,22,4
4,learned,0.29033317510421947,0.19493941005852833,1,2,1,22,4
5,learned,0.3840237850149641,0.24806973952383954,1,2,1,22,4
6,learned,0.23609830749408195,0.12662681609468715,1,2,1,22,4
7,learned,0.1752934839446479,-9.844968683378474e-5,1,2,1,22,4
8,learned,0.09168073619380758,-0.09168073619380758,1,2,1,22,4
1,learned,0.5239980596060771,-0.33061310354494344,1,2,1,23,4
2,learned,0.26894415806934,0.07131920674555423,1,2,1,23,4
3,learned,0.3087734944296606,-0.14977536686182466,1,2,1,23,4
4,learned,0.2709738899364422,0.17961590620970577,1,2,1,23,4
5,learned,0.35396759171560926,0.2362143183612047,1,2,1,23,4
6,learned,0.2493043745212786,0.11629216891438245,1,2,1,23,4
7,learned,0.17445835092971035,-0.008847406320719418,1,2,1,23,4
8,learned,0.09283390480849608,-0.05517928433736087,1,2,1,23,4
1,learned,0.5257037140853908,-0.3987640602136572,1,2,1,24,4
2,learned,0.29489838865689166,0.04489935272926415,1,2,1,24,4
3,learned,0.35375951124654836,-0.1949221784276305,1,2,1,24,4
4,learned,0.28760588038632934,0.20267899995705985,1,2,1,24,4
5,learned,0.34677829898586404,0.25385150082279817,1,2,1,24,4
6,learned,0.21286399336296843,0.14140429866147183,1,2,1,24,4
7,learned,0.17738855989812652,-0.0426479028657271,1,2,1,24,4
8,learned,0.11739492101595878,-0.06825229016995493,1,2,1,24,4
1,learned,0.5590363008985842,-0.4370164513969409,1,2,1,25,4
2,learned,0.24709675249211227,0.04807895684335156,1,2,1,25,4
3,learned,0.3441609253162139,-0.24725877071761157,1,2,1,25,4
4,learned,0.24801677532141375,0.13016709638151194,1,2,1,25,4
5,learned,0.33476583968288987,0.22658593568166052,1,2,1,25,4
6,learned,0.23895620662727018,0.10603088192832735,1,2,1,25,4
7,learned,0.18043050222454765,-0.0773521517505872,1,2,1,25,4
8,learned,0.08366834506301402,-0.07918306373019501,1,2,1,25,4
1,learned,0.0,0.0,1,1,2,0,1
2,learned,0.0,0.0,1,1,2,0,1
3,learned,0.0,0.0,1,1,2,0,1
4,learned,0.0,0.0,1,1,2,0,1
5,learned,0.0,0.0,1,1,2,0,1
6,learned,0.0,0.0,1,1,2,0,1
7,learned,0.0,0.0,1,1,2,0,1
8,learned,0.0,0.0,1,1,2,0,1
1,learned,0.10241533835819658,0.059467360450913685,1,1,2,1,1
2,learned,0.06261136833581965,-0.04640001642457295,1,1,2,1,1
3,learned,0.04939069338560188,-0.042069118073244136,1,1,2,1,1
4,learned,0.07394616463656992,0.017599719230961486,1,1,2,1,1
5,learned,0.09541017573678348,-0.010768351418667228,1,1,2,1,1
6,learned,0.05820141042678215,0.019604318212625267,1,1,2,1,1
7,learned,0.04129758734898739,-0.012095048030035502,1,1,2,1,1
8,learned,0.10668834287971661,0.006525333249052093,1,1,2,1,1
1,learned,0.1680735022274895,0.13867363271737482,1,1,2,2,1
2,learned,0.0756416852444224,-0.038546769904816244,1,1,2,2,1
3,learned,0.1334191870305333,0.009578492947549644,1,1,2,2,1
4,learned,0.09633364336029375,0.08339776809543678,1,1,2,2,1
5,learned,0.15057937718628012,0.02554486675124435,1,1,2,2,1
6,learned,0.09431947782404282,0.017670295844024606,1,1,2,2,1
7,learned,0.06616245398251482,-0.004504525483666821,1,1,2,2,1
8,learned,0.08781297380071314,0.04371713835850803,1,1,2,2,1
1,learned,0.22921230727081487,0.22921230727081487,1,1,2,3,1
2,learned,0.0873465098453974,-0.05563757902372453,1,1,2,3,1
3,learned,0.17898870476693662,0.003973420141848177,1,1,2,3,1
4,learned,0.20874041100309265,0.1027480781104969,1,1,2,3,1
5,learned,0.13459616373454825,0.06954143947047783,1,1,2,3,1
6,learned,0.13230700188326466,-0.047349116591058886,1,1,2,3,1
7,learned,0.15412807372752382,0.03575494797924285,1,1,2,3,1
8,learned,0.1233467851507424,0.08518735364437532,1,1,2,3,1
1,learned,0.2555428163015191,0.24981110776406731,1,1,2,4,1
2,learned,0.11774657530961113,-0.0728287067637774,1,1,2,4,1
3,learned,0.17286271005482134,-0.053216134940390666,1,1,2,4,1
