front_position,graph_kind,left_edge_response,nn,output_response,repeat,right_edge_response,source_case,sweep,target_case,total_abs_hidden_response
4.362576446932743,initial,0.24406960360107458,1,-0.3745918222755684,1,-0.07021909137850754,2,7,1,1.6201245070658825
4.445686532339494,initial,0.26377108077956,1,-0.4374399321730158,1,-0.040068294272579075,2,8,1,1.7467875883653723
4.478844151850831,initial,0.3164296855354446,1,-0.34762733432439785,1,-0.034124699434102276,2,9,1,1.8739152012857756
4.410236823629528,initial,0.29563142757041727,1,-0.4433777687828353,1,-0.027231239442124442,2,10,1,1.8836749996530417
4.613159151583811,initial,0.26722010809498753,1,-0.2927163950923044,1,-0.018564087106352174,2,11,1,1.8160634671994609
4.581227323400324,initial,0.29767706684833917,1,-0.28906418366102005,1,-0.013855450628361809,2,12,1,1.9097439415479538
4.5510200970844865,initial,0.30079838967957107,1,-0.2719045535933434,1,-0.012494117586443195,2,13,1,2.0187976401849035
4.451037173935632,initial,0.32616102088915433,1,-0.44058269903711955,1,-0.034569087583539215,2,14,1,1.994159004760272
4.397169752666192,initial,0.35789063979188007,1,-0.368064928210998,1,-0.07472349703498242,2,15,1,2.0724578762988495
4.4924654743611745,initial,0.37201619705019573,1,-0.43033546948330903,1,-0.03892498229273077,2,16,1,2.2400093569142046
4.3942082016702395,initial,0.426419287212334,1,-0.37872339097406793,1,-0.030763228007325043,2,17,1,2.196545533941886
4.481894291285881,initial,0.3888818099536679,1,-0.3929167826147252,1,-0.0060238275398672055,2,18,1,2.171854742156817
4.45373828980887,initial,0.403816880432954,1,-0.39695887518724216,1,-0.02966471699072101,2,19,1,2.294747518772514
4.457591895884595,initial,0.4346400597458755,1,-0.3760525784286475,1,-0.04821485143725447,2,20,1,2.4606446995894373
4.492014548409419,initial,0.44841947499472784,1,-0.27993138702878695,1,-0.11356587297834536,2,21,1,2.476178969213164
4.447901490533978,initial,0.47798570086447945,1,-0.3584308967037153,1,-0.1756987678653416,2,22,1,2.496971773360136
4.509027860339511,initial,0.45545377764910144,1,-0.3701020842628109,1,-0.1960842821049921,2,23,1,2.432081262318378
4.5642284249666885,initial,0.4537307104409115,1,-0.3615583615071799,1,-0.16308361108869368,2,24,1,2.466308608707038
4.506807929469401,initial,0.4466608332099258,1,-0.4147334618592484,1,-0.18890624540126472,2,25,1,2.5556138548078517
0.0,initial,0.0,1,0.0,2,0.0,2,0,1,0.0
4.480447230803717,initial,-0.007521270115645705,1,-0.019212869070876243,2,0.03705385260194462,2,1,1,0.5055509011884888
4.77132671808275,initial,-0.025745105335402974,1,-0.158303671839195,2,-0.03397822737323639,2,2,1,0.7651330670585206
4.459967533662035,initial,-0.03677437849560764,1,-0.225566884269257,2,-0.03603839545551347,2,3,1,0.9883707929509217
4.339803758667775,initial,0.002655691561996777,1,-0.08439965611657393,2,-0.0448119168798697,2,4,1,1.2820758149173543
4.51425388340074,initial,0.047712451714158624,1,0.10905910487793188,2,-0.1059323240779253,2,5,1,1.4810282963466315
4.499738311746688,initial,0.16946711134004447,1,0.12447538243726594,2,-0.13473581528781395,2,6,1,1.6213753286860966
4.501839892591047,initial,0.14065015361522681,1,0.315816453090517,2,-0.14365079894424504,2,7,1,1.6167043645893733
4.476389926225647,initial,0.13421283393915362,1,0.21554784183397363,2,-0.13783866998045335,2,8,1,1.7539683349034267
4.63670014599135,initial,0.1746852410818126,1,0.27545503900680346,2,-0.18487957158666135,2,9,1,1.836179316262654
4.561343583120108,initial,0.19425457774745178,1,0.15228771899958268,2,-0.21319156457886032,2,10,1,2.0194817979188975
4.357799637725789,initial,0.2297170356879603,1,0.15919908406330155,2,-0.18078141727554345,2,11,1,2.0692973512358765
4.25157527782021,initial,0.19909916799486782,1,0.27834278532822765,2,-0.15364799348047598,2,12,1,2.208526512337929
4.188848846999479,initial,0.2362239276357531,1,0.2785826285250811,2,-0.18027165146545035,2,13,1,2.2175075436514353
4.169847638905054,initial,0.26547213468938724,1,0.15860121021422582,2,-0.22286244238039674,2,14,1,2.1601079402984675
4.198734769905827,initial,0.2824373693832918,1,-0.05210780304625645,2,-0.18609536043981398,2,15,1,2.197002102164691
